time,alpha,budget
12,381.17321090622636,1100
12,381.51193689686306,1101
12,382.0601866404411,1102
12,382.3295903023316,1103
12,382.90550624093686,1104
12,383.33325482254446,1105
12,383.6712831722669,1106
12,384.1672893927051,1107
12,384.38088778351926,1108
12,384.9115917719523,1109
12,385.5256228567981,1110
12,385.7645086674209,1111
12,386.0090409706679,1112
12,386.34165924122175,1113
12,386.6078926613902,1114
12,386.9633864931867,1115
12,387.4294642635215,1116
12,387.8366503958874,1117
12,388.206961396475,1118
12,388.5793957078295,1119
12,388.9564903510516,1120
12,389.4390337376085,1121
12,390.0314256953698,1122
12,390.45961928662757,1123
12,390.92985380219517,1124
12,391.4138132096206,1125
12,391.6564042691409,1126
12,392.12963643643553,1127
12,392.5791082695555,1128
12,392.9392608388095,1129
12,393.5358187814415,1130
12,394.4822504745467,1131
12,395.25144620312375,1132
12,395.6719037055382,1133
12,395.91770330167407,1134
12,396.4901878035117,1135
12,396.9274719662352,1136
12,397.26703897677385,1137
12,397.49043993981405,1138
12,397.88718623483555,1139
12,398.32124561699436,1140
12,398.7979992825693,1141
12,399.6317624645251,1142
12,400.1784936639599,1143
12,400.54533417434567,1144
12,401.140917476627,1145
12,401.49954153351376,1146
12,401.88744615138506,1147
12,402.3697977970629,1148
12,402.57717975961367,1149
12,403.39121440699193,1150
12,403.8608786194057,1151
12,404.2451344180584,1152
12,404.77035012919464,1153
12,405.2186363922097,1154
12,405.656242790927,1155
12,406.0737996376866,1156
12,406.432986437705,1157
12,406.7093375280958,1158
12,407.0358892569246,1159
12,407.47122381604714,1160
12,407.7286574962043,1161
12,408.0295265998982,1162
12,408.3231046472868,1163
12,408.85167196030227,1164
12,409.074355005425,1165
12,409.5117370994719,1166
12,409.85250131334385,1167
12,410.54888478354223,1168
12,410.90586757139744,1169
12,411.5813782871661,1170
12,412.19371681492913,1171
12,412.76390881653185,1172
12,413.08114550992116,1173
12,413.7497740054929,1174
12,414.05622641413845,1175
12,414.5795822683029,1176
12,414.94034339642565,1177
12,415.41762870515265,1178
12,415.76315138718803,1179
12,416.14280556824326,1180
12,416.4583469488615,1181
12,417.0681598340372,1182
12,417.41888286061385,1183
12,417.69032589590546,1184
12,418.2321926229761,1185
12,418.47065371164666,1186
12,419.0498917874352,1187
12,419.501700388361,1188
12,419.7159354610092,1189
12,420.06277399398596,1190
12,420.74712051203176,1191
12,421.1490401887544,1192
12,421.54500361319646,1193
12,421.9937352558772,1194
12,422.40421114747437,1195
12,422.8056622059755,1196
12,423.24560003342265,1197
12,423.61113742916547,1198
12,424.1210589038102,1199
12,424.42604721392286,1200
12,424.86731368150055,1201
12,425.27759633627926,1202
12,425.72837677327306,1203
12,426.1097098673501,1204
12,426.85490209865645,1205
12,427.40486986996075,1206
12,427.93014847787964,1207
12,428.3928196449546,1208
12,428.9278171971751,1209
12,429.27097836821474,1210
12,429.5450454359553,1211
12,429.92314557890813,1212
12,430.48651136717336,1213
12,430.99909673441255,1214
12,431.3680815496611,1215
12,431.7397438155887,1216
12,432.1854151534899,1217
12,432.7726169352995,1218
12,433.1883581109911,1219
12,433.75054348567863,1220
12,434.20207872088343,1221
12,434.4238741879647,1222
12,434.83533246121925,1223
12,435.4256215442872,1224
12,435.7107085780592,1225
12,436.0025584408554,1226
12,436.4009444212646,1227
12,436.6007864941887,1228
12,437.16553350633166,1229
12,437.5459159197794,1230
12,437.9755613288809,1231
12,438.29223857996544,1232
12,438.6079839249469,1233
12,439.0978680871354,1234
12,439.80607979288266,1235
12,440.073145790878,1236
12,440.6071637047754,1237
12,441.33364351001114,1238
12,441.5582032735256,1239
12,441.99867246369166,1240
12,442.5523247743596,1241
12,443.11023124678195,1242
12,443.5432301008551,1243
12,443.86177152194443,1244
12,444.5666767911497,1245
12,444.90471737287385,1246
12,445.26225471041323,1247
12,445.7905488679781,1248
12,446.08647598986437,1249
12,446.71228032540756,1250
12,447.1070917020073,1251
12,447.751330591452,1252
12,448.2443727797239,1253
12,448.5700856267297,1254
12,449.00544325932526,1255
12,449.4215706191095,1256
12,449.8610859336113,1257
12,450.14194247665984,1258
12,450.59413699236893,1259
12,450.9763353641326,1260
12,451.6547735240402,1261
12,452.4279004702772,1262
12,452.8732184102398,1263
12,453.5636895835006,1264
12,454.1507725388209,1265
12,454.6009634476103,1266
12,455.1021669731583,1267
12,455.2902758953343,1268
12,455.7748106792194,1269
12,456.2412935046357,1270
12,456.58854783785085,1271
12,456.99267416998447,1272
12,457.6590214607547,1273
12,458.03968970569093,1274
12,458.4571283471746,1275
12,458.99638479404854,1276
12,459.35411068441914,1277
12,459.9427508750331,1278
12,460.4369525554683,1279
12,460.6410377747941,1280
12,460.9719402095651,1281
12,461.4368832148889,1282
12,461.76819412891973,1283
12,462.22112878244934,1284
12,462.78550793534623,1285
12,463.07839264737805,1286
12,463.5512652222331,1287
12,464.1114422516053,1288
12,464.5680334959982,1289
12,465.0134374240651,1290
12,465.6752860941074,1291
12,466.11647517204904,1292
12,466.6839800853645,1293
12,467.0295627527702,1294
12,467.33790932544366,1295
12,467.9980278753392,1296
12,468.3512556471125,1297
12,468.994710003975,1298
12,469.83974926743844,1299
12,470.39179710964197,1300
12,470.79194440561656,1301
12,471.28815816942046,1302
12,471.773753823081,1303
12,472.32719230864353,1304
12,472.7101629334304,1305
12,472.9960486857667,1306
12,473.5215013572048,1307
12,474.1515407477614,1308
12,474.5959376696967,1309
12,475.45430166809854,1310
12,475.83430451524606,1311
12,476.0675710420449,1312
12,476.37724138419196,1313
12,477.01927756619887,1314
12,477.75697695813864,1315
12,478.33597969774695,1316
12,478.8484938788157,1317
12,479.2311179160737,1318
12,479.5647370280311,1319
12,480.08426936640086,1320
12,480.7585699686435,1321
12,481.3134609101008,1322
12,481.75118628555066,1323
12,482.4491232918902,1324
12,482.8313630237474,1325
12,483.3538083848068,1326
12,483.79559737358966,1327
12,484.36054782180827,1328
12,484.9620908287178,1329
12,485.36094281396635,1330
12,485.82413845057647,1331
12,486.45010691050925,1332
12,487.07603486808284,1333
12,487.45166917960466,1334
12,488.1384920253144,1335
12,488.7157038772146,1336
12,489.2042965929035,1337
12,489.76654247282414,1338
12,490.14994039886153,1339
12,490.5523995617742,1340
12,491.213235582633,1341
12,491.62214871989414,1342
12,492.2412671095698,1343
12,492.83918560546164,1344
12,493.296508027496,1345
12,493.9549712566792,1346
12,494.2405021927875,1347
12,495.12992865098613,1348
12,495.7722159408892,1349
12,496.1615482326762,1350
12,496.64344637936995,1351
12,497.2570351741015,1352
12,498.01870868389994,1353
12,498.432349357719,1354
12,498.8951329220709,1355
12,499.43922580034354,1356
12,500.49095818948103,1357
12,501.0595545420695,1358
12,501.3105446658287,1359
12,501.691711535196,1360
12,502.10606590450755,1361
12,502.6051533956504,1362
12,503.3371611883467,1363
12,503.92693618393605,1364
12,505.0997100194666,1365
12,505.6401591768913,1366
12,506.0834123520547,1367
12,506.69709343362365,1368
12,507.19443294148283,1369
12,507.56643122440346,1370
12,508.02191725643377,1371
12,508.55047684455974,1372
12,509.07099452429344,1373
12,509.38879856165937,1374
12,509.98702094363404,1375
12,510.5846001795895,1376
12,510.87309418032,1377
12,511.3779580875386,1378
12,512.030471094369,1379
12,512.5716491428698,1380
12,513.0279558156916,1381
12,513.4615508577187,1382
12,513.7582600657964,1383
12,514.2786621087619,1384
12,514.7597512941766,1385
12,515.7019645480324,1386
12,515.9066268930146,1387
12,516.2921053940033,1388
12,516.5616026898637,1389
12,517.185293694655,1390
12,517.6610310790257,1391
12,517.8940092926914,1392
12,518.4590094476348,1393
12,519.0683525170808,1394
12,519.3513603119674,1395
12,520.1221376817224,1396
12,520.6305791359064,1397
12,521.3620941459604,1398
12,521.9353467791809,1399
12,522.8985917295637,1400
12,523.5129966320112,1401
12,523.9666207015099,1402
12,524.5417755591938,1403
12,525.1663767645941,1404
12,525.623524260486,1405
12,526.4744040230469,1406
12,527.0342240698652,1407
12,527.637652598264,1408
12,528.3234739992924,1409
12,528.6174859392326,1410
12,529.2548458216661,1411
12,530.1275770217949,1412
12,531.0572208170687,1413
12,531.7060368901493,1414
12,532.3322430783148,1415
12,532.8079364540552,1416
12,533.1604052332773,1417
12,533.9141877211428,1418
12,534.4189730899659,1419
12,535.2863368526976,1420
12,536.3069101331292,1421
12,536.7212432358622,1422
12,537.7598143083844,1423
12,538.8361814627948,1424
12,539.4642770499345,1425
12,539.8356549127355,1426
12,540.647867994591,1427
12,541.2840971600788,1428
12,541.8703407245258,1429
12,542.4190821585864,1430
12,542.9987369269148,1431
12,543.6089058683779,1432
12,544.2894467288827,1433
12,544.7074638476505,1434
12,545.507120166681,1435
12,545.9971514337086,1436
12,546.791230021238,1437
12,547.2816144472722,1438
12,547.8058604075294,1439
12,548.4054527255108,1440
12,549.1997235069264,1441
12,550.0360153200338,1442
12,550.5761108171564,1443
12,551.2489353003972,1444
12,551.7453160343916,1445
12,552.3530095576156,1446
12,553.0227026264205,1447
12,553.7126047657847,1448
12,554.462709940615,1449
12,555.2655969631453,1450
12,556.4417744026526,1451
12,557.0942327171202,1452
12,558.0654053651118,1453
12,558.4742707749457,1454
12,559.0138214886174,1455
12,559.47386871801,1456
12,560.1365992990526,1457
12,561.2796916990761,1458
12,561.7377787929443,1459
12,562.3607231933016,1460
12,563.1509452672651,1461
12,563.7828985521172,1462
12,564.2778515825444,1463
12,565.34837507858,1464
12,565.9829768445373,1465
12,566.7285496122614,1466
12,567.25410337231,1467
12,567.8541257142963,1468
12,568.3777630553208,1469
12,569.4360288407631,1470
12,570.5775201528403,1471
12,571.4310022361368,1472
12,572.2019007970355,1473
12,573.2033145470917,1474
12,573.9431415196706,1475
12,574.5472681217904,1476
12,575.4857648187065,1477
12,576.3089255696535,1478
12,577.1103660910416,1479
12,577.9843434985148,1480
12,579.1493160349914,1481
12,579.7243823308047,1482
12,580.4740393727992,1483
12,580.9967709647223,1484
12,581.8400708794186,1485
12,582.4341060462451,1486
12,582.909615781174,1487
12,583.4898595555361,1488
12,584.3244465284117,1489
12,585.0148127500696,1490
12,585.611209681012,1491
12,586.6264045208818,1492
12,586.9792597156728,1493
12,587.6358817533771,1494
12,588.3242171944747,1495
12,589.199308228697,1496
12,589.8014171966306,1497
12,590.4406380412258,1498
12,591.0999921743236,1499
12,592.4285557821268,1500
12,593.080880952404,1501
12,594.3380769915374,1502
12,595.3012435436403,1503
12,596.2183969727294,1504
12,596.7418793625576,1505
12,597.5325020217053,1506
12,598.3148685866672,1507
12,599.2476309072962,1508
12,599.8146759337052,1509
12,600.9169862491913,1510
12,601.616562069389,1511
12,602.3694785729364,1512
12,603.2077378636103,1513
12,603.521785623133,1514
12,604.0611349223198,1515
12,605.0928709155246,1516
12,605.6741858470087,1517
12,606.8824100473008,1518
12,607.7875653103252,1519
12,608.0944800925773,1520
12,608.5170853460681,1521
12,609.4057243064632,1522
12,610.1564458502139,1523
12,611.3593603681711,1524
12,612.040173281656,1525
12,612.7533886653091,1526
12,613.4020918507717,1527
12,614.0624265249782,1528
12,615.6292407524545,1529
12,616.2780899452179,1530
12,617.7913752594154,1531
12,618.4114524240213,1532
12,619.020990021589,1533
12,619.8941930313754,1534
12,620.634489140197,1535
12,621.973006656813,1536
12,622.9238318624273,1537
12,624.2189311406881,1538
12,625.7845152102897,1539
12,626.5854282909429,1540
12,627.1779807669932,1541
12,628.69290797154,1542
12,629.8043092072751,1543
12,631.0071855958645,1544
12,631.9994501722894,1545
12,632.4807872925144,1546
12,633.6505650735145,1547
12,634.5309920209868,1548
12,635.866625538654,1549
12,637.1808432982504,1550
12,637.7780229588409,1551
12,638.5409902235882,1552
12,640.0034423793187,1553
12,640.6854463118384,1554
12,641.5765381731568,1555
12,642.3177826153953,1556
12,643.353537224752,1557
12,644.3305964592762,1558
12,645.1797718753014,1559
12,646.6046830228006,1560
12,647.5295117729203,1561
12,648.7405429525182,1562
12,650.4250428401284,1563
12,651.3777868044283,1564
12,652.1017549768702,1565
12,652.9670507899946,1566
12,653.6758045124059,1567
12,654.6893263934985,1568
12,656.3960060347342,1569
12,657.4802485046861,1570
12,658.4858179399092,1571
12,660.1386765849184,1572
12,660.9796774859826,1573
12,661.7331668786062,1574
12,662.5417470384764,1575
12,663.7111350269272,1576
12,664.9610592370902,1577
12,665.6611732570485,1578
12,666.2920783529077,1579
12,667.3972971118573,1580
12,668.8536090781788,1581
12,669.7062675106232,1582
12,670.6529243068416,1583
12,671.9024709711999,1584
12,673.1925870371643,1585
12,673.9621440241319,1586
12,674.8615083613847,1587
12,676.3701796697987,1588
12,676.9218348887629,1589
12,678.5798846122848,1590
12,679.9632545067076,1591
12,681.0696196362322,1592
12,681.9107570290979,1593
12,682.4219160553239,1594
12,683.4537131610356,1595
12,684.6738128508174,1596
12,685.4883911293178,1597
12,686.7697068441847,1598
12,688.0291013331777,1599
12,689.8416422103679,1600
12,691.8105915816296,1601
12,692.8601619907415,1602
12,694.185537755609,1603
12,695.1508824055242,1604
12,696.2684389292317,1605
12,697.79381998325,1606
12,698.5292199581835,1607
12,699.8718303129675,1608
12,700.9598430556798,1609
12,702.987274700808,1610
12,704.4573739461387,1611
12,705.5800259035763,1612
12,706.7371113399025,1613
12,707.679016637921,1614
12,710.1988604951889,1615
12,711.6019413639413,1616
12,712.8080184102935,1617
12,714.2540282467174,1618
12,715.1149490581623,1619
12,716.9460380044235,1620
12,717.842644795407,1621
12,719.5976927662865,1622
12,720.2225004634561,1623
12,721.457976596692,1624
12,722.8270724333227,1625
12,723.9276333320306,1626
12,724.9229710202319,1627
12,726.493147509349,1628
12,727.5318337382491,1629
12,729.1733248095404,1630
12,730.5190086248153,1631
12,731.7105068709674,1632
12,733.0075984915532,1633
12,734.7750963173562,1634
12,736.230034374532,1635
12,737.647706213223,1636
12,738.6466365304512,1637
12,740.0337227765039,1638
12,741.299298048718,1639
12,743.2981376381961,1640
12,744.4890077730015,1641
12,746.1995263548855,1642
12,747.4808244274495,1643
12,748.3513765670997,1644
12,748.9985122542896,1645
12,751.0307064921514,1646
12,751.8017433663622,1647
12,752.9519184594449,1648
12,755.2870835848461,1649
12,757.0003169909502,1650
12,758.159031291269,1651
12,759.31307530324,1652
12,761.0392863113102,1653
12,762.4049642943912,1654
12,764.7830057087892,1655
12,766.8027350807986,1656
12,768.4152193493477,1657
12,769.2513746398774,1658
12,770.9006482228905,1659
12,772.7020431647143,1660
12,773.5656318121013,1661
12,775.0603837755706,1662
12,775.9251215299532,1663
12,776.9581682522709,1664
12,778.9814695025094,1665
12,780.2713090144467,1666
12,781.1590569897204,1667
12,783.1308081459325,1668
12,784.8679441798417,1669
12,786.5675581839266,1670
12,787.9504450447824,1671
12,790.2527407097934,1672
12,792.3760774607521,1673
12,793.1681227680024,1674
12,795.4545324098945,1675
12,797.0827593550725,1676
12,799.2928318428508,1677
12,801.5240380983897,1678
12,803.2404975174188,1679
12,804.7043871990527,1680
12,805.9858927795923,1681
12,806.9249719120006,1682
12,808.6414805048457,1683
12,811.5238094742019,1684
12,813.2873360718047,1685
12,815.2956540535805,1686
12,816.720006023402,1687
12,817.948406265006,1688
12,819.3821099756012,1689
12,822.4078396541115,1690
12,823.5778810146165,1691
12,824.0316810143323,1692
12,825.7955998365472,1693
12,827.4958683650425,1694
12,830.0815133690111,1695
12,832.14627238423,1696
12,834.6147393155545,1697
12,837.8117316781161,1698
12,840.3202292113746,1699
12,841.6514759066698,1700
12,842.6772182821011,1701
12,843.6538342095414,1702
12,845.6745712887358,1703
12,847.7286297418798,1704
12,848.6878607054927,1705
12,849.7415264793343,1706
12,851.7781209845756,1707
12,854.2748228553404,1708
12,856.4255117643469,1709
12,857.713105351245,1710
12,860.3880446033388,1711
12,862.0983490541626,1712
12,863.8905553342313,1713
12,865.6290300998462,1714
12,868.6436418304363,1715
12,870.1765682148061,1716
12,873.8241077027,1717
12,875.5832660462108,1718
12,877.0269337928885,1719
12,879.4988473656073,1720
12,881.1587473900793,1721
12,883.7611533944636,1722
12,886.5904928809587,1723
12,888.2618814090666,1724
12,891.2511468924052,1725
12,893.143268679744,1726
12,894.9085180420918,1727
12,895.9643362284346,1728
12,898.3615127836214,1729
12,899.7771656507346,1730
12,902.4924729611638,1731
12,905.2110907258372,1732
12,908.4950185063235,1733
12,909.4297029829969,1734
12,912.1718219844314,1735
12,915.2288879966669,1736
12,918.40990629627,1737
12,921.6770925550406,1738
12,925.3916865052637,1739
12,928.2934442537007,1740
12,929.696660013967,1741
12,932.485548986704,1742
12,934.547610979495,1743
12,936.8309845370543,1744
12,940.1341323890773,1745
12,941.5498825680895,1746
12,945.9419322028898,1747
12,948.1259761906762,1748
12,950.2388186839568,1749
12,952.1647012616182,1750
12,955.861642805346,1751
12,959.4168150842752,1752
12,963.0189383086764,1753
12,966.0812083380085,1754
12,967.6408804703032,1755
12,970.5262310710534,1756
12,973.7682812883824,1757
12,975.8946814362371,1758
12,979.1191229243575,1759
12,981.7697553249216,1760
12,984.9076675825647,1761
12,987.574389529668,1762
12,989.1922936199977,1763
12,993.0995633942802,1764
12,999.2157218042674,1765
12,1001.3766835020332,1766
12,1002.9214158131247,1767
12,1006.0645017313436,1768
12,1010.261389316699,1769
12,1014.0538715816115,1770
12,1018.0458081815959,1771
12,1022.6213618358125,1772
12,1027.3869719946827,1773
12,1031.4685686103967,1774
12,1036.04647172711,1775
12,1040.7116938232002,1776
12,1042.8613740003957,1777
12,1045.937176658196,1778
12,1048.1745730252183,1779
12,1050.7546814691752,1780
12,1054.0493458245382,1781
12,1058.429152891578,1782
12,1061.9352481553167,1783
12,1063.9604156246594,1784
12,1068.4891720096546,1785
12,1073.2696264912277,1786
12,1078.2595944207198,1787
12,1082.169786880893,1788
12,1086.1747685903263,1789
12,1089.799269324254,1790
12,1093.4800936143308,1791
12,1099.3612625830528,1792
12,1103.037467925121,1793
12,1109.3873237144603,1794
12,1111.9147205150489,1795
12,1115.4672528974531,1796
12,1122.4263991731862,1797
12,1124.4874305130522,1798
12,1129.1218342456473,1799
12,1133.9910259381863,1800
12,1140.340806744797,1801
12,1144.6215859036688,1802
12,1147.8894450764358,1803
12,1152.566643459115,1804
12,1158.2153188745467,1805
12,1163.9446951048023,1806
12,1169.3354899005487,1807
12,1175.8481312098347,1808
12,1180.5480442157364,1809
12,1182.629385689728,1810
12,1191.3233847646936,1811
12,1194.961791930039,1812
12,1197.745932885459,1813
12,1204.7138314843694,1814
12,1210.729788451992,1815
12,1216.1725312563112,1816
12,1222.2202681220624,1817
12,1229.2858045889755,1818
12,1235.0830512618304,1819
12,1238.9602850737938,1820
12,1246.060707283474,1821
12,1252.710166616071,1822
12,1257.4569309033136,1823
12,1262.3431628449052,1824
12,1269.9793756406264,1825
12,1277.8900115472288,1826
12,1287.1048029853491,1827
12,1290.7422718662142,1828
12,1296.6044610687152,1829
12,1306.4732354369066,1830
12,1316.1673350267185,1831
12,1325.941406807458,1832
12,1330.7019102056322,1833
12,1339.733231186471,1834
12,1346.7054841097975,1835
12,1354.7045961156743,1836
12,1364.429264889669,1837
12,1369.628575075719,1838
12,1376.9016773574665,1839
12,1383.3740485627602,1840
12,1393.8478039914175,1841
12,1403.9200106388917,1842
12,1406.9987276590057,1843
12,1415.149239527358,1844
12,1422.214662876486,1845
12,1427.5581335345826,1846
12,1435.921367583016,1847
12,1444.322080591356,1848
12,1453.3762877754586,1849
12,1457.950451606096,1850
12,1463.8578992036175,1851
12,1471.6982221715875,1852
12,1476.552547948072,1853
12,1494.2346375504935,1854
12,1508.1479684894116,1855
12,1517.4250636323318,1856
12,1527.6539707643342,1857
12,1538.2491908397203,1858
12,1552.606272217053,1859
12,1563.7555597544974,1860
12,1574.6230519625933,1861
12,1583.0962529837764,1862
12,1589.3878074806742,1863
12,1607.8713001233784,1864
12,1623.2167621726965,1865
12,1637.5930973535267,1866
12,1645.7688175465198,1867
12,1656.3097962478519,1868
12,1678.2480181551582,1869
12,1697.7092293595192,1870
12,1708.0625770210563,1871
12,1725.1031429533084,1872
12,1736.191114033713,1873
12,1745.273523170853,1874
12,1759.088894746905,1875
12,1770.9675418813824,1876
12,1778.7007911108778,1877
12,1803.6002310724286,1878
12,1828.0899704581523,1879
12,1836.4207100065478,1880
12,1852.5371334077233,1881
12,1862.637961022383,1882
12,1875.532109122045,1883
12,1885.469033422148,1884
12,1901.241289280586,1885
12,1916.1422371545143,1886
12,1941.1422690684853,1887
12,1966.5007488057436,1888
12,1978.416708732269,1889
12,1995.126833416681,1890
12,2014.8053897901257,1891
12,2037.9421451070846,1892
12,2057.380155250225,1893
12,2073.0382584134977,1894
12,2097.767535515041,1895
12,2115.481511187124,1896
12,2145.87448365332,1897
12,2171.6565197054692,1898
12,2207.14132291132,1899
12,2242.282993700267,1900
12,2266.321067053786,1901
12,2284.3319064123907,1902
12,2323.2218857504163,1903
12,2358.6996650871934,1904
12,2411.872667820897,1905
12,2434.8771459829304,1906
12,2475.281800524623,1907
12,2527.349839134324,1908
12,2554.410010400428,1909
12,2600.050833098714,1910
12,2631.1951790652483,1911
12,2675.1672695661896,1912
12,2708.924704098386,1913
12,2743.9251986156683,1914
12,2761.5125182020724,1915
12,2788.06020009703,1916
12,2822.1957706975704,1917
12,2881.0610832095313,1918
12,2925.462113916931,1919
12,2999.3035450790744,1920
12,3019.708092081643,1921
12,3076.5758241487115,1922
12,3148.201929991701,1923
12,3220.538169687933,1924
12,3322.0330230226964,1925
12,3416.173099922459,1926
12,3446.0223648160513,1927
12,3520.034433791219,1928
12,3585.6277936581146,1929
12,3728.654308482663,1930
12,3868.5389242206093,1931
12,3997.890409080617,1932
12,4114.2990462983025,1933
12,4272.068616129752,1934
12,4421.27839723704,1935
12,4674.0980997317765,1936
12,4994.793580100303,1937
12,5191.209175971362,1938
12,5369.715783865276,1939
12,5536.546613233301,1940
12,5885.179506541149,1941
12,6086.298548488379,1942
12,6418.706715742721,1943
12,6851.253893891043,1944
12,7464.792154280265,1945
12,7994.252940106564,1946
12,8516.53753623138,1947
12,9651.631617339895,1948
12,10470.432630385765,1949
12,11974.7073526655,1950
12,13244.703660885776,1951
12,15661.252682354347,1952
12,16986.919136617962,1953
12,19599.695914482516,1954
12,23564.140534058974,1955
12,27945.393968515953,1956
12,39650.20366203611,1957
12,77633.42558577965,1958
12,100.0,1959
12,100.0,1960
12,100.0,1961
12,100.0,1962
12,100.0,1963
12,100.0,1964
12,100.0,1965
12,100.0,1966
12,100.0,1967
12,100.0,1968
12,100.0,1969
12,100.0,1970
12,100.0,1971
12,100.0,1972
12,100.0,1973
12,100.0,1974
12,100.0,1975
12,100.0,1976
12,100.0,1977
12,100.0,1978
12,100.0,1979
12,100.0,1980
12,100.0,1981
12,100.0,1982
12,100.0,1983
12,100.0,1984
12,100.0,1985
12,100.0,1986
12,100.0,1987
12,100.0,1988
12,100.0,1989
12,100.0,1990
12,100.0,1991
12,100.0,1992
12,100.0,1993
12,100.0,1994
12,100.0,1995
12,100.0,1996
12,100.0,1997
12,100.0,1998
12,100.0,1999
12,100.0,2000
12,100.0,2001
12,100.0,2002
12,100.0,2003
12,100.0,2004
12,100.0,2005
12,100.0,2006
12,100.0,2007
12,100.0,2008
12,100.0,2009
12,100.0,2010
12,100.0,2011
12,100.0,2012
12,100.0,2013
12,100.0,2014
12,100.0,2015
12,100.0,2016
12,100.0,2017
12,100.0,2018
12,100.0,2019
12,100.0,2020
12,100.0,2021
12,100.0,2022
12,100.0,2023
12,100.0,2024
12,100.0,2025
12,100.0,2026
12,100.0,2027
12,100.0,2028
12,100.0,2029
12,100.0,2030
12,100.0,2031
12,100.0,2032
12,100.0,2033
12,100.0,2034
12,100.0,2035
12,100.0,2036
12,100.0,2037
12,100.0,2038
12,100.0,2039
12,100.0,2040
12,100.0,2041
12,100.0,2042
12,100.0,2043
12,100.0,2044
12,100.0,2045
12,100.0,2046
12,100.0,2047
12,100.0,2048
12,100.0,2049
12,100.0,2050
12,100.0,2051
12,100.0,2052
12,100.0,2053
12,100.0,2054
12,100.0,2055
12,100.0,2056
12,100.0,2057
12,100.0,2058
12,100.0,2059
12,100.0,2060
12,100.0,2061
12,100.0,2062
12,100.0,2063
12,100.0,2064
12,100.0,2065
12,100.0,2066
12,100.0,2067
12,100.0,2068
12,100.0,2069
12,100.0,2070
12,100.0,2071
12,100.0,2072
12,100.0,2073
12,100.0,2074
12,100.0,2075
12,100.0,2076
12,100.0,2077
12,100.0,2078
12,100.0,2079
12,100.0,2080
12,100.0,2081
12,100.0,2082
12,100.0,2083
12,100.0,2084
12,100.0,2085
12,100.0,2086
12,100.0,2087
12,100.0,2088
12,100.0,2089
12,100.0,2090
12,100.0,2091
12,100.0,2092
12,100.0,2093
12,100.0,2094
12,100.0,2095
12,100.0,2096
12,100.0,2097
12,100.0,2098
12,100.0,2099
12,100.0,2100
12,100.0,2101
12,100.0,2102
12,100.0,2103
12,100.0,2104
12,100.0,2105
12,100.0,2106
12,100.0,2107
12,100.0,2108
12,100.0,2109
12,100.0,2110
12,100.0,2111
12,100.0,2112
12,100.0,2113
12,100.0,2114
12,100.0,2115
12,100.0,2116
12,100.0,2117
12,100.0,2118
12,100.0,2119
12,100.0,2120
12,100.0,2121
12,100.0,2122
12,100.0,2123
12,100.0,2124
12,100.0,2125
12,100.0,2126
12,100.0,2127
12,100.0,2128
12,100.0,2129
12,100.0,2130
12,100.0,2131
12,100.0,2132
12,100.0,2133
12,100.0,2134
12,100.0,2135
12,100.0,2136
12,100.0,2137
12,100.0,2138
12,100.0,2139
12,100.0,2140
12,100.0,2141
12,100.0,2142
12,100.0,2143
12,100.0,2144
12,100.0,2145
12,100.0,2146
12,100.0,2147
12,100.0,2148
12,100.0,2149
12,100.0,2150
12,100.0,2151
12,100.0,2152
12,100.0,2153
12,100.0,2154
12,100.0,2155
12,100.0,2156
12,100.0,2157
12,100.0,2158
12,100.0,2159
12,100.0,2160
12,100.0,2161
12,100.0,2162
12,100.0,2163
12,100.0,2164
12,100.0,2165
12,100.0,2166
12,100.0,2167
12,100.0,2168
12,100.0,2169
12,100.0,2170
12,100.0,2171
12,100.0,2172
12,100.0,2173
12,100.0,2174
12,100.0,2175
12,100.0,2176
12,100.0,2177
12,100.0,2178
12,100.0,2179
12,100.0,2180
12,100.0,2181
12,100.0,2182
12,100.0,2183
12,100.0,2184
12,100.0,2185
12,100.0,2186
12,100.0,2187
12,100.0,2188
12,100.0,2189
12,100.0,2190
12,100.0,2191
12,100.0,2192
12,100.0,2193
12,100.0,2194
12,100.0,2195
12,100.0,2196
12,100.0,2197
12,100.0,2198
12,100.0,2199
12,100.0,2200
12,100.0,2201
12,100.0,2202
12,100.0,2203
12,100.0,2204
12,100.0,2205
12,100.0,2206
12,100.0,2207
12,100.0,2208
12,100.0,2209
12,100.0,2210
12,100.0,2211
12,100.0,2212
12,100.0,2213
12,100.0,2214
12,100.0,2215
12,100.0,2216
12,100.0,2217
12,100.0,2218
12,100.0,2219
12,100.0,2220
12,100.0,2221
12,100.0,2222
12,100.0,2223
12,100.0,2224
12,100.0,2225
12,100.0,2226
12,100.0,2227
12,100.0,2228
12,100.0,2229
12,100.0,2230
12,100.0,2231
12,100.0,2232
12,100.0,2233
12,100.0,2234
12,100.0,2235
12,100.0,2236
12,100.0,2237
12,100.0,2238
12,100.0,2239
12,100.0,2240
12,100.0,2241
12,100.0,2242
12,100.0,2243
12,100.0,2244
12,100.0,2245
12,100.0,2246
12,100.0,2247
12,100.0,2248
12,100.0,2249
12,100.0,2250
12,100.0,2251
12,100.0,2252
12,100.0,2253
12,100.0,2254
12,100.0,2255
12,100.0,2256
12,100.0,2257
12,100.0,2258
12,100.0,2259
12,100.0,2260
12,100.0,2261
12,100.0,2262
12,100.0,2263
12,100.0,2264
12,100.0,2265
12,100.0,2266
